symbol,datum,bar,box_high,box_low,range_atr,richting,patroon,signaal_tijd,entry_tijd,entry,sl,sl_afstand,qty,risico_eur,tp_overkant,r_overkant,r_2x,r_3x,exit_overkant,exit_2x,exit_3x,max_mee_R,max_tegen_R
AAPL,2026-03-30,5min,250.87,247.03,0.76,LONG,bullish_engulfing,17:00,17:05,246.69,246.23,0.46,4.0537,1.86,250.87,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.02
AAPL,2026-03-31,5min,249.2,247.64,0.31,LONG,bullish_engulfing,17:00,17:05,247.5,247.27,0.23,4.0404,0.93,249.2,4.826086956522013,2.0,3.0,deadline,TP,TP,6.89,0.0
AAPL,2026-04-06,5min,258.22,256.46,0.34,SHORT,bearish_engulfing,17:05,17:15,259.8,260.12,0.32,3.8491,1.23,256.46,0.9059374999999841,2.0,0.9059374999999841,deadline,TP,deadline,2.59,0.0
AAPL,2026-04-07,5min,256.2,250.17,1.14,LONG,hamer,15:55,16:00,249.31,249.0,0.316,4.011,1.27,256.2,-1.0,-1.0,-1.0,SL,SL,SL,0.97,2.14
AAPL,2026-04-09,5min,260.03,257.96,0.34,LONG,bullish_engulfing,16:00,16:05,256.97,256.07,0.9,3.8915,3.5,260.03,1.9055555555554555,1.9055555555554555,1.9055555555554555,deadline,deadline,deadline,1.93,0.0
AAPL,2026-04-13,5min,260.18,257.52,0.44,LONG,bullish_engulfing,16:05,16:10,257.55,256.66,0.885,3.8828,3.44,260.18,-0.5932203389830955,-0.5932203389830955,-0.5932203389830955,deadline,deadline,deadline,0.42,0.77
AAPL,2026-04-15,5min,260.3,257.81,0.43,SHORT,bearish_engulfing,16:35,16:40,260.6,260.94,0.34,3.8373,1.3,257.81,-1.0,-1.0,-1.0,SL,SL,SL,0.0,4.24
AAPL,2026-04-16,5min,267.16,262.2,0.79,LONG,hamer,16:55,,261.68,261.27,0.411,3.8215,1.57,267.16,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AAPL,2026-04-17,5min,269.8,266.72,0.5,SHORT,bearish_engulfing,17:15,17:20,271.42,271.97,0.55,3.6843,2.03,266.72,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.24
AAPL,2026-04-20,5min,273.25,270.33,0.46,SHORT,bearish_engulfing,16:25,16:35,273.53,274.24,0.71,3.6559,2.6,270.33,1.0576056338026847,2.0,1.0576056338026847,deadline,TP,deadline,2.55,0.45
AAPL,2026-04-22,5min,268.6,266.87,0.28,SHORT,bearish_engulfing,15:55,16:00,268.44,268.82,0.38,3.7252,1.42,266.87,-1.0,-1.0,-1.0,SL,SL,SL,0.0,3.55
AAPL,2026-04-27,5min,267.88,265.07,0.45,SHORT,bearish_engulfing,16:00,16:10,267.63,268.2,0.57,3.7365,2.13,265.07,1.4736842105262895,1.4736842105262895,1.4736842105262895,deadline,deadline,deadline,1.77,0.3
AAPL,2026-04-29,5min,269.0,267.04,0.35,SHORT,bearish_engulfing,16:55,,269.6,269.93,0.33,3.7092,1.22,267.04,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AAPL,2026-05-01,5min,283.75,278.37,0.91,SHORT,inverted_hamer,16:15,,286.12,287.22,1.107,3.4951,3.87,278.37,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AAPL,2026-05-04,5min,280.63,276.16,0.66,LONG,bullish_engulfing,16:05,16:10,275.76,274.86,0.9,3.6263,3.26,280.63,1.22235803978222,2.0,1.22235803978222,deadline,TP,deadline,2.49,0.07
AAPL,2026-05-05,5min,279.98,276.5,0.51,SHORT,bearish_engulfing,16:10,16:15,279.61,280.0,0.39,3.5764,1.39,276.5,-1.0,-1.0,-1.0,SL,SL,SL,1.28,3.85
AAPL,2026-05-06,5min,283.41,281.07,0.34,SHORT,bearish_engulfing,16:20,16:30,286.23,286.71,0.48,3.4937,1.68,281.07,1.3229166666667542,2.0,3.0,deadline,TP,TP,4.9,0.0
AAPL,2026-05-07,5min,290.33,288.18,0.31,SHORT,bearish_engulfing,16:35,16:40,290.26,290.53,0.265,3.4451,0.91,288.18,-1.0,-1.0,-1.0,SL,SL,SL,0.64,2.77
AAPL,2026-05-08,5min,293.66,290.0,0.55,SHORT,bearish_engulfing,16:55,17:00,294.15,294.76,0.61,3.3996,2.07,290.0,3.0081967213113745,2.0,3.0,deadline,TP,TP,3.23,0.13
AAPL,2026-05-11,5min,292.84,290.3,0.37,LONG,bullish_engulfing,15:50,15:55,290.77,290.23,0.54,3.4391,1.86,292.84,3.833333333333579,2.0,3.0,TP,TP,TP,4.33,0.0
AAPL,2026-05-18,5min,300.66,297.36,0.49,LONG,hamer,16:25,16:30,297.89,297.33,0.566,3.3569,1.9,300.66,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.87
AAPL,2026-05-22,5min,308.95,305.84,0.55,SHORT,bearish_engulfing,16:20,16:25,308.71,309.13,0.42,3.2393,1.36,305.84,-1.0,-1.0,-1.0,SL,SL,SL,0.21,1.48
AAPL,2026-05-26,5min,311.49,309.35,0.37,SHORT,bearish_engulfing,16:15,16:20,310.99,311.53,0.545,3.2156,1.75,309.35,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.53
AAPL,2026-05-27,5min,311.55,308.3,0.59,SHORT,bearish_engulfing,16:05,16:10,311.71,312.49,0.78,3.2081,2.5,308.3,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.36
AAPL,2026-05-28,5min,310.94,309.6,0.25,SHORT,bearish_engulfing,16:30,16:40,311.56,311.79,0.23,3.2097,0.74,309.6,-1.0,-1.0,-1.0,SL,SL,SL,2.0,1.3
AAPL,2026-06-04,5min,313.54,310.44,0.54,LONG,bullish_engulfing,17:55,,310.29,309.97,0.315,3.2228,1.02,313.54,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AAPL,2026-06-09,5min,300.75,297.05,0.57,LONG,bullish_engulfing,16:35,16:40,292.61,292.24,0.37,3.4175,1.26,300.75,-1.0,-1.0,-1.0,SL,SL,SL,1.92,1.89
AAPL,2026-06-11,5min,293.87,290.37,0.48,LONG,bullish_engulfing,16:20,16:25,290.35,289.75,0.6,3.4441,2.07,293.87,-1.0,-1.0,-1.0,SL,SL,SL,1.33,1.27
AAPL,2026-06-12,5min,297.14,291.88,0.7,LONG,bullish_engulfing,16:00,16:05,291.46,290.61,0.85,3.431,2.92,297.14,-1.0,2.0,-1.0,SL,TP,SL,2.06,1.47
AAPL,2026-06-15,5min,295.83,291.7,0.54,SHORT,bearish_engulfing,16:35,16:40,295.61,296.19,0.58,3.3828,1.96,291.7,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.88
AAPL,2026-06-16,5min,296.48,293.97,0.32,SHORT,bearish_engulfing,16:55,17:00,297.54,298.01,0.47,3.3609,1.58,293.97,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.47
AAPL,2026-06-24,5min,296.47,293.2,0.41,SHORT,bearish_engulfing,17:05,17:10,296.85,297.43,0.58,3.3687,1.95,293.2,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.29
AAPL,2026-06-25,5min,288.8,277.88,1.39,LONG,bullish_engulfing,17:05,17:10,277.8,276.78,1.021,3.5997,3.67,288.8,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.25
AAPL,2026-06-26,5min,278.2,274.21,0.45,SHORT,bearish_engulfing,16:15,16:20,277.75,278.34,0.59,3.6004,2.12,274.21,-1.0,-1.0,-1.0,SL,SL,SL,0.66,2.0
AAPL,2026-06-29,5min,288.37,283.74,0.5,LONG,hamer,17:10,17:20,281.81,281.34,0.465,3.5485,1.65,288.37,-0.6552164899730882,2.0,-0.6552164899730882,deadline,TP,deadline,2.63,0.73
AAPL,2026-06-30,5min,284.85,280.69,0.48,SHORT,bearish_engulfing,16:35,16:50,285.95,286.2,0.25,3.4971,0.87,280.69,-1.0,-1.0,-1.0,SL,SL,SL,0.0,4.52
AAPL,2026-07-01,5min,293.49,290.33,0.38,LONG,bullish_engulfing,15:50,,291.11,290.0,1.11,3.4351,3.81,293.49,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AAPL,2026-07-02,5min,301.14,293.68,0.89,SHORT,inverted_hamer,17:05,17:10,306.92,307.82,0.901,3.2582,2.94,293.68,1.4369250912641818,1.4369250912641818,1.4369250912641818,deadline,deadline,deadline,1.82,0.58
AAPL,2026-07-06,5min,309.91,307.0,0.33,SHORT,bearish_engulfing,15:50,15:55,309.19,309.93,0.745,3.2343,2.41,307.0,-1.0,-1.0,-1.0,SL,SL,SL,0.42,1.08
AAPL,2026-07-09,5min,312.07,308.16,0.44,SHORT,bearish_engulfing,16:40,17:05,311.94,312.4,0.46,3.2057,1.47,308.16,-1.0,-1.0,-1.0,SL,SL,SL,0.34,1.15
AAPL,2026-07-13,5min,322.5,316.45,0.68,SHORT,bearish_engulfing,15:50,16:00,321.77,323.45,1.68,3.1078,5.22,316.45,3.1666666666666496,2.0,3.0,TP,TP,TP,3.38,0.0
AAPL,2026-07-15,5min,321.21,317.32,0.43,SHORT,bearish_engulfing,16:20,16:25,324.69,325.61,0.92,3.0799,2.83,317.32,-1.0,-1.0,-1.0,SL,SL,SL,1.25,1.08
AAPL,2026-07-21,5min,325.61,322.38,0.39,SHORT,bearish_engulfing,17:00,17:10,326.71,327.24,0.525,3.0608,1.61,322.38,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.04
AAPL,2026-07-22,5min,329.0,325.69,0.4,LONG,bullish_engulfing,16:45,16:50,325.0,324.7,0.3,3.0769,0.92,329.0,-1.0,2.0,-1.0,SL,TP,SL,2.23,2.08
AAPL,2026-07-23,5min,323.3,320.8,0.31,LONG,hamer,17:40,17:45,320.86,320.57,0.291,3.1166,0.91,323.3,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.36
AAPL,2026-07-24,5min,325.99,321.62,0.59,SHORT,inverted_hamer,16:15,16:20,328.2,328.65,0.451,3.0469,1.37,321.62,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.75
AAPL,2026-07-27,5min,337.12,334.1,0.38,SHORT,bearish_engulfing,16:40,16:45,336.96,337.91,0.949,2.9677,2.82,334.1,-1.0,-1.0,-1.0,SL,SL,SL,0.36,1.45
AAPL,2026-07-28,5min,342.89,337.71,0.65,LONG,bullish_engulfing,17:00,,337.58,336.6,0.98,2.9623,2.9,342.89,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AAPL,2026-07-29,5min,342.23,339.56,0.34,SHORT,bearish_engulfing,16:05,16:10,342.64,343.3,0.663,2.9185,1.93,339.56,4.649056603773401,2.0,3.0,TP,TP,TP,4.71,0.0
AAPL,2026-07-30,5min,334.48,330.71,0.48,LONG,bullish_engulfing,16:05,16:10,332.12,330.35,1.774,3.0109,5.34,334.48,-1.0,-1.0,-1.0,SL,SL,SL,0.1,1.33
AAPL,2026-08-04,5min,304.49,301.32,0.31,SHORT,bearish_engulfing,16:30,16:35,306.48,306.9,0.42,3.2629,1.37,301.32,0.3215051202667206,2.0,0.3215051202667206,deadline,TP,deadline,2.99,0.6
AAPL,2026-08-11,5min,309.97,306.25,0.39,LONG,bullish_engulfing,16:30,17:00,306.38,306.12,0.263,3.2639,0.86,309.97,-1.0,-1.0,-1.0,SL,SL,SL,0.39,1.27
AAPL,2026-08-12,5min,305.66,302.18,0.36,LONG,bullish_engulfing,17:55,,301.09,300.89,0.2,3.3213,0.66,305.66,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AAPL,2026-08-17,5min,307.66,304.05,0.42,LONG,bullish_engulfing,17:05,17:35,304.17,303.97,0.197,3.2876,0.65,307.66,-1.0,-1.0,-1.0,SL,SL,SL,0.0,4.41
AAPL,2026-08-19,5min,312.39,309.6,0.34,SHORT,bearish_engulfing,16:20,16:30,317.06,317.81,0.75,3.154,2.37,309.6,-1.0,-1.0,-1.0,SL,SL,SL,1.75,1.69
AAPL,2026-08-25,5min,313.59,310.25,0.55,LONG,bullish_engulfing,16:05,16:10,310.54,310.23,0.315,3.2202,1.01,313.59,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.97
AAPL,2026-08-26,5min,311.68,308.8,0.48,SHORT,bearish_engulfing,17:00,17:05,312.55,312.96,0.41,3.1995,1.31,308.8,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.15
AAPL,2026-08-27,5min,312.04,309.4,0.44,SHORT,inverted_hamer,17:20,17:25,314.81,315.17,0.366,3.1766,1.16,309.4,0.0,0.0,0.0,deadline,deadline,deadline,1.79,0.75
AAPL,2026-08-28,5min,318.13,315.5,0.43,SHORT,bearish_engulfing,17:05,17:10,320.56,321.34,0.775,3.1195,2.42,315.5,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.08
AAPL,2026-08-31,5min,321.24,317.04,0.69,LONG,bullish_engulfing,16:10,16:15,316.48,315.77,0.709,3.1598,2.24,321.24,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.37
AAPL,2026-09-01,5min,319.34,314.73,0.75,SHORT,bearish_engulfing,16:35,16:40,324.76,325.7,0.938,3.0792,2.89,314.73,-1.0,2.0,-1.0,SL,TP,SL,2.16,1.61
AAPL,2026-09-02,5min,328.4,324.07,0.65,LONG,bullish_engulfing,16:20,16:25,324.08,323.6,0.48,3.0857,1.48,328.4,1.9375000000001703,2.0,3.0,deadline,TP,TP,6.2,0.4
AAPL,2026-09-03,5min,327.5,324.11,0.5,SHORT,inverted_hamer,16:35,17:05,329.41,330.69,1.281,3.0357,3.89,324.11,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.09
AAPL,2026-09-04,5min,328.93,324.28,0.67,LONG,hamer,17:05,17:20,318.57,317.86,0.711,3.139,2.23,328.93,3.4468689767724316,2.0,3.0,deadline,TP,TP,3.81,0.0
MSFT,2026-03-24,5min,374.99,372.28,0.38,SHORT,bearish_engulfing,15:55,16:00,373.6,375.69,2.09,2.6767,5.59,372.28,0.6316570170821689,0.004832767118054761,0.004832767118054761,TP,deadline,deadline,0.69,0.33
MSFT,2026-04-01,5min,373.99,369.04,0.6,LONG,bullish_engulfing,15:50,15:55,369.74,368.68,1.06,2.7046,2.87,373.99,2.3066037735848943,2.0,2.3066037735848943,deadline,TP,deadline,2.68,0.27
MSFT,2026-04-08,5min,385.0,378.54,0.79,LONG,bullish_engulfing,16:55,17:00,378.24,376.95,1.29,2.6438,3.41,385.0,0.21705426356586688,0.21705426356586688,0.21705426356586688,deadline,deadline,deadline,0.43,0.97
MSFT,2026-04-09,5min,372.96,368.31,0.54,LONG,bullish_engulfing,16:10,16:15,368.22,367.05,1.17,2.7158,3.18,372.96,1.7264957264956875,1.7264957264956875,1.7264957264956875,deadline,deadline,deadline,1.91,0.99
MSFT,2026-04-15,5min,403.48,396.73,0.75,SHORT,inverted_hamer,16:20,16:25,406.27,406.88,0.611,2.4614,1.51,396.73,-1.0,-1.0,-1.0,SL,SL,SL,1.23,1.03
MSFT,2026-04-17,5min,426.17,422.95,0.32,SHORT,inverted_hamer,16:50,16:55,428.58,428.75,0.166,2.3333,0.39,422.95,-1.0,-1.0,-1.0,SL,SL,SL,0.0,14.08
MSFT,2026-04-20,5min,423.33,417.11,0.62,LONG,bullish_engulfing,17:10,17:15,417.49,416.75,0.74,2.3953,1.77,423.33,-1.0,-1.0,-1.0,SL,SL,SL,0.99,1.2
MSFT,2026-04-21,5min,421.65,417.2,0.45,SHORT,bearish_engulfing,16:20,16:25,424.07,424.63,0.56,2.3581,1.32,417.2,-1.0,-1.0,-1.0,SL,SL,SL,0.0,4.46
MSFT,2026-04-22,5min,428.56,423.67,0.51,SHORT,bearish_engulfing,16:10,16:15,429.78,430.54,0.76,2.3268,1.77,423.67,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.99
MSFT,2026-04-29,5min,425.33,421.78,0.32,SHORT,bearish_engulfing,16:35,16:40,424.99,425.78,0.79,2.353,1.86,421.78,-1.0,-1.0,-1.0,SL,SL,SL,0.49,1.06
MSFT,2026-04-30,5min,414.42,408.3,0.55,LONG,bullish_engulfing,16:40,17:35,402.45,401.54,0.91,2.4848,2.26,414.42,0.39010989010992375,0.39010989010992375,0.39010989010992375,deadline,deadline,deadline,1.18,0.93
MSFT,2026-05-04,5min,417.5,410.8,0.54,SHORT,bearish_engulfing,17:15,,417.29,418.15,0.86,2.3964,2.06,410.8,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
MSFT,2026-05-05,5min,416.78,410.83,0.48,LONG,bullish_engulfing,15:50,15:55,411.33,410.5,0.83,2.4311,2.02,416.78,-1.0,-1.0,-1.0,SL,SL,SL,0.93,1.75
MSFT,2026-05-15,5min,418.26,412.91,0.5,SHORT,bearish_engulfing,17:05,17:10,424.3,424.95,0.65,2.3568,1.53,412.91,3.876923076923272,2.0,3.0,deadline,TP,TP,5.83,0.66
MSFT,2026-05-18,5min,421.25,415.61,0.49,SHORT,bearish_engulfing,16:20,16:25,422.56,424.16,1.6,2.3665,3.79,415.61,2.4499999999999753,2.0,3.0,deadline,TP,TP,3.47,0.0
MSFT,2026-05-19,5min,432.7,424.1,0.75,LONG,bullish_engulfing,16:55,17:00,423.41,422.67,0.74,2.3618,1.75,432.7,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.11
MSFT,2026-05-27,5min,413.27,409.58,0.34,SHORT,bearish_engulfing,17:25,17:30,412.85,413.44,0.59,2.4222,1.43,409.58,0.033898305084812716,0.033898305084812716,0.033898305084812716,deadline,deadline,deadline,0.52,0.88
MSFT,2026-05-28,5min,418.99,412.67,0.61,SHORT,bearish_engulfing,17:05,17:10,424.24,425.37,1.13,2.3572,2.66,412.67,-1.0,-1.0,-1.0,SL,SL,SL,0.61,1.09
MSFT,2026-05-29,5min,441.79,432.36,0.9,SHORT,bearish_engulfing,16:10,16:30,441.11,441.94,0.825,2.267,1.87,432.36,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.15
MSFT,2026-06-05,5min,429.47,425.69,0.28,LONG,hamer,17:50,17:55,421.16,420.48,0.678,2.3744,1.61,429.47,0.0,0.0,0.0,deadline direct,deadline direct,deadline direct,0.0,0.0
MSFT,2026-06-08,5min,417.16,411.29,0.44,LONG,bullish_engulfing,17:35,17:40,411.4,410.35,1.055,2.4307,2.56,417.16,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.04
MSFT,2026-06-09,5min,410.6,407.2,0.26,SHORT,bearish_engulfing,16:10,,410.65,411.8,1.15,2.4352,2.8,407.2,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
MSFT,2026-06-10,5min,402.85,397.47,0.41,SHORT,bearish_engulfing,16:35,16:40,402.68,403.33,0.65,2.4834,1.61,397.47,-1.0,-1.0,-1.0,SL,SL,SL,1.74,1.2
MSFT,2026-06-11,5min,396.85,388.41,0.66,LONG,bullish_engulfing,16:20,16:25,389.81,388.3,1.51,2.5654,3.87,396.85,-1.0,-1.0,-1.0,SL,SL,SL,1.02,1.4
MSFT,2026-06-12,5min,391.74,382.5,0.71,LONG,bullish_engulfing,16:05,16:20,383.78,382.38,1.4,2.6057,3.65,391.74,2.4727480534323667,2.0,3.0,deadline,TP,TP,4.42,0.0
MSFT,2026-06-25,5min,364.23,358.55,0.49,LONG,bullish_engulfing,16:00,16:05,358.0,356.97,1.03,2.7933,2.88,364.23,-1.0,-1.0,-1.0,SL,SL,SL,1.94,1.17
MSFT,2026-06-26,5min,361.72,355.43,0.53,SHORT,bearish_engulfing,16:35,16:40,366.6,367.31,0.71,2.7278,1.94,355.43,-1.0,-1.0,-1.0,SL,SL,SL,0.0,3.54
MSFT,2026-07-02,5min,387.33,383.7,0.27,SHORT,bearish_engulfing,16:25,16:30,388.68,389.73,1.05,2.5728,2.7,383.7,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.73
MSFT,2026-07-09,5min,378.5,373.35,0.4,SHORT,bearish_engulfing,16:00,16:05,377.56,378.79,1.227,2.6486,3.25,373.35,-1.0,-1.0,-1.0,SL,SL,SL,1.97,1.12
MSFT,2026-07-13,5min,391.07,386.21,0.38,SHORT,bearish_engulfing,17:30,17:35,390.63,391.25,0.615,2.5599,1.57,386.21,0.10569105691056385,0.10569105691056385,0.10569105691056385,deadline,deadline,deadline,0.41,0.93
MSFT,2026-07-14,5min,383.5,378.65,0.39,SHORT,bearish_engulfing,16:15,16:20,383.43,384.74,1.313,2.6081,3.43,378.65,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.35
MSFT,2026-07-17,5min,398.39,393.4,0.4,LONG,bullish_engulfing,17:20,17:25,390.3,389.43,0.867,2.5621,2.22,398.39,2.5666166801245813,2.0,2.5666166801245813,deadline,TP,deadline,2.79,0.0
MSFT,2026-07-20,5min,392.99,389.65,0.29,SHORT,inverted_hamer,16:40,16:45,395.41,396.12,0.711,2.529,1.8,389.65,-1.0,-1.0,-1.0,SL,SL,SL,1.05,1.2
MSFT,2026-07-22,5min,401.0,392.21,0.81,LONG,bullish_engulfing,17:20,17:30,389.45,389.04,0.41,2.5677,1.05,401.0,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.81
MSFT,2026-07-23,5min,391.78,387.15,0.43,LONG,bullish_engulfing,17:10,17:20,378.6,377.39,1.21,2.6413,3.2,391.78,0.8471074380164847,0.8471074380164847,0.8471074380164847,deadline,deadline,deadline,1.01,0.6
MSFT,2026-07-30,5min,451.42,432.44,1.62,SHORT,bearish_engulfing,15:50,15:55,447.08,451.55,4.465,2.2367,9.99,432.44,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.03
MSFT,2026-07-31,5min,460.5,449.33,0.7,SHORT,bearish_engulfing,16:00,17:40,460.26,462.95,2.69,2.1727,5.84,449.33,-1.0,-1.0,-1.0,SL,SL,SL,0.27,1.23
MSFT,2026-08-03,5min,489.94,475.0,0.91,SHORT,bearish_engulfing,16:05,16:10,488.91,491.37,2.46,2.0454,5.03,475.0,1.0121951219512317,2.0,1.0121951219512317,deadline,TP,deadline,2.97,0.0
MSFT,2026-08-04,5min,488.77,479.17,0.55,SHORT,inverted_hamer,16:45,17:00,496.92,497.99,1.071,2.0124,2.16,479.17,-1.0,-1.0,-1.0,SL,SL,SL,0.58,1.39
MSFT,2026-08-12,5min,501.5,497.05,0.25,LONG,bullish_engulfing,16:20,16:25,495.47,494.9,0.566,2.0183,1.14,501.5,-1.0,-1.0,-1.0,SL,SL,SL,1.82,1.13
MSFT,2026-08-17,5min,492.66,485.59,0.42,LONG,bullish_engulfing,16:35,16:45,482.84,482.29,0.55,2.0711,1.14,492.66,3.9281687579561373,2.0,3.0,deadline,TP,TP,4.4,0.98
MSFT,2026-08-19,5min,484.18,479.31,0.29,SHORT,bearish_engulfing,17:05,17:10,484.18,484.84,0.66,2.0653,1.36,479.31,-1.0,-1.0,-1.0,SL,SL,SL,1.0,1.55
MSFT,2026-08-21,5min,484.58,478.53,0.51,SHORT,bearish_engulfing,17:05,17:40,485.21,486.36,1.145,2.0609,2.36,478.53,-0.24017467248910465,-0.24017467248910465,-0.24017467248910465,deadline,deadline,deadline,0.25,0.51
MSFT,2026-08-24,5min,486.99,481.86,0.49,SHORT,bearish_engulfing,16:05,16:10,486.35,487.23,0.88,2.0561,1.81,481.86,-1.0,-1.0,-1.0,SL,SL,SL,1.4,1.35
MSFT,2026-08-25,5min,488.92,484.3,0.48,SHORT,bearish_engulfing,17:00,17:05,488.71,489.51,0.8,2.0462,1.64,484.3,-1.0,-1.0,-1.0,SL,SL,SL,0.49,2.11
MSFT,2026-08-26,5min,495.25,487.31,0.84,SHORT,bearish_engulfing,17:00,17:05,494.95,495.3,0.35,2.0204,0.71,487.31,-1.0,-1.0,-1.0,SL,SL,SL,1.01,1.14
MSFT,2026-08-27,5min,497.01,490.08,0.76,SHORT,bearish_engulfing,17:20,,502.83,503.25,0.415,1.9887,0.83,490.08,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
MSFT,2026-08-28,5min,511.94,504.87,0.72,SHORT,bearish_engulfing,15:50,15:55,510.8,513.01,2.21,1.9577,4.33,504.87,-1.0,-1.0,-1.0,SL,SL,SL,1.22,1.29
MSFT,2026-09-02,5min,500.27,495.3,0.51,LONG,bullish_engulfing,17:55,,494.5,493.9,0.6,2.0222,1.21,500.27,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
MSFT,2026-09-04,5min,511.0,504.0,0.67,LONG,bullish_engulfing,17:25,17:30,500.78,500.26,0.524,1.9969,1.05,511.0,-1.0,-1.0,-1.0,SL,SL,SL,0.15,2.16
MSFT,2026-09-08,5min,495.19,491.3,0.39,LONG,bullish_engulfing,15:50,15:55,492.99,491.2,1.785,2.0285,3.62,495.19,-1.0,-1.0,-1.0,SL,SL,SL,0.05,1.01
NVDA,2026-03-26,5min,175.16,173.86,0.25,LONG,bullish_engulfing,17:40,17:45,173.88,173.74,0.143,5.751,0.82,175.16,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.51
NVDA,2026-03-31,5min,168.73,166.96,0.35,SHORT,bearish_engulfing,16:35,16:40,170.76,171.1,0.34,5.8562,1.99,166.96,2.691176470588185,2.0,3.0,deadline,TP,TP,3.53,0.0
NVDA,2026-04-08,5min,185.26,182.71,0.51,LONG,bullish_engulfing,16:20,16:25,181.81,181.5,0.31,5.5002,1.71,185.26,-1.0,-1.0,-1.0,SL,SL,SL,0.39,1.42
NVDA,2026-04-10,5min,186.5,184.3,0.42,SHORT,bearish_engulfing,16:40,16:45,188.1,188.66,0.565,5.3163,3.0,184.3,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.08
NVDA,2026-04-15,5min,198.68,196.26,0.45,SHORT,bearish_engulfing,16:15,16:20,198.57,199.09,0.516,5.036,2.6,196.26,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.96
NVDA,2026-04-17,5min,200.89,199.27,0.32,SHORT,bearish_engulfing,16:05,16:10,201.07,201.43,0.36,4.9734,1.79,199.27,-1.0,-1.0,-1.0,SL,SL,SL,0.47,1.11
NVDA,2026-04-21,5min,202.75,200.84,0.39,LONG,bullish_engulfing,17:05,17:10,201.18,200.57,0.609,4.9707,3.03,202.75,-0.7551724137931001,-0.7551724137931001,-0.7551724137931001,deadline,deadline,deadline,0.84,0.84
NVDA,2026-04-24,5min,203.22,199.81,0.74,SHORT,bearish_engulfing,17:15,17:30,209.14,209.77,0.63,4.7815,3.01,199.81,-1.0,-1.0,-1.0,SL,SL,SL,0.19,1.24
NVDA,2026-04-29,5min,212.72,210.4,0.41,LONG,bullish_engulfing,16:10,16:20,210.75,210.05,0.7,4.745,3.32,212.72,-0.12857142857143553,-0.12857142857143553,-0.12857142857143553,deadline,deadline,deadline,1.71,0.81
NVDA,2026-04-30,5min,210.3,205.5,0.82,LONG,bullish_engulfing,17:05,17:10,202.37,201.2,1.17,4.9414,5.78,210.3,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.03
NVDA,2026-05-05,5min,199.96,198.11,0.29,SHORT,bearish_engulfing,15:50,15:55,199.48,200.17,0.69,5.013,3.46,198.11,1.9859399913030737,2.0,3.0,TP,TP,TP,2.29,0.0
NVDA,2026-05-06,5min,201.6,198.61,0.47,SHORT,bearish_engulfing,16:00,16:05,203.53,204.66,1.13,4.9133,5.55,198.61,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.04
NVDA,2026-05-08,5min,216.78,212.89,0.54,SHORT,bearish_engulfing,16:00,17:10,216.67,217.8,1.13,4.6153,5.22,212.89,1.017699115044206,1.017699115044206,1.017699115044206,deadline,deadline,deadline,1.14,0.47
NVDA,2026-05-11,5min,219.09,213.89,0.71,SHORT,bearish_engulfing,15:50,16:10,218.6,220.53,1.93,4.5746,8.83,213.89,-1.0,-1.0,-1.0,SL,SL,SL,0.64,1.84
